location,period,sex,inc_resp,inc_HIV,inc_ETS,inc_hep,inc_tub,total_inc
Brazil,2000,Both sexes,11.1172,0.2842,2.208,1.5877,0.1639,27.3194
Brazil,2000,Male,9.196,0.632,4.4064,1.5439,0.9029,32.7483
Brazil,2000,Female,7.4773,0.2675,4.5799,1.5056,0.1277,31.6604
Brunei Darussalam,2020,Both sexes,8.5597,0.3984,4.0366,0.6406,0.7736,27.2257
Brunei Darussalam,2020,Male,12.5785,0.8695,1.4429,0.6587,0.7829,25.682
Brunei Darussalam,2020,Female,5.1439,0.2864,4.3844,1.4701,0.9578,23.6061
Brunei Darussalam,2015,Both sexes,6.1607,0.164,1.3205,0.6735,0.1487,27.7905
Brunei Darussalam,2015,Male,5.46,0.1621,3.9807,1.0457,0.6372,28.3086
Brunei Darussalam,2015,Female,5.4073,0.9467,4.6979,1.6294,0.4851,23.9009
Brunei Darussalam,2010,Both sexes,13.5546,0.5562,2.0548,1.6327,0.3976,33.6365
Brunei Darussalam,2010,Male,12.0366,0.4685,5.2081,1.0705,0.1813,30.3494
Brunei Darussalam,2010,Female,9.7417,0.8298,1.1518,1.6467,0.6064,30.6635
Brunei Darussalam,2005,Both sexes,5.9783,0.8522,5.2191,1.7257,0.5311,23.5917
Brunei Darussalam,2005,Male,9.9162,0.399,3.3016,1.4131,0.1941,26.4481
Brunei Darussalam,2005,Female,9.7347,0.7243,2.0879,0.6883,0.6512,28.1817
Brunei Darussalam,2000,Both sexes,6.732,0.794,1.6689,0.7658,0.7642,18.0393
Brunei Darussalam,2000,Male,9.3385,0.6892,5.7665,0.8352,0.7906,33.3558
Brunei Darussalam,2000,Female,8.985,0.2364,1.3633,0.4986,0.9148,26.9958
Bulgaria,2020,Both sexes,11.1585,0.8883,1.9955,0.7644,0.4685,35.0696
Bulgaria,2020,Male,11.3509,0.5852,2.7391,0.6562,0.9578,32.1197
Bulgaria,2020,Female,5.453,0.3542,4.1012,1.0741,0.8789,26.2211
Bulgaria,2015,Both sexes,8.7461,0.4827,3.724,1.8443,0.3669,28.9765
Bulgaria,2015,Male,11.2586,0.1338,1.6282,0.4776,0.2434,28.5109
Bulgaria,2015,Female,10.0314,0.2151,2.4486,1.5245,0.4919,34.0886
Bulgaria,2010,Both sexes,13.5649,0.789,2.1938,1.4684,0.4617,25.1277
Bulgaria,2010,Male,11.5869,0.1,2.0677,0.4628,0.6181,33.1562
Bulgaria,2010,Female,6.6293,0.4749,3.0557,1.8684,0.625,22.4808
Bulgaria,2005,Both sexes,5.7057,0.5703,4.5202,1.2664,0.775,17.906
Bulgaria,2005,Male,11.4242,0.1492,2.0873,0.9183,0.5589,23.6605
Bulgaria,2005,Female,5.2651,0.9758,2.8334,1.5861,0.1943,23.7392
Bulgaria,2000,Both sexes,10.8578,0.3035,2.9546,0.7375,0.8725,29.0293
Bulgaria,2000,Male,14.4023,0.3738,5.8823,1.479,0.3788,35.7256
Bulgaria,2000,Female,10.7547,0.3735,5.7733,0.3675,0.9742,32.103
Burkina Faso,2020,Both sexes,14.5989,4.2258,10.2012,4.3576,1.0304,50.8617
Burkina Faso,2020,Male,18.9359,1.0206,5.1749,2.7927,4.8121,92.7013
Burkina Faso,2020,Female,15.7903,11.2108,3.6123,3.5468,0.9096,69.257
Burkina Faso,2015,Both sexes,17.2755,14.5358,5.8521,1.885,1.5397,63.2678
Burkina Faso,2015,Male,24.0049,4.1401,5.4012,3.7083,0.7096,62.9954
Burkina Faso,2015,Female,14.5637,10.2827,7.5533,4.089,3.673,87.637
Burkina Faso,2010,Both sexes,24.3402,11.3865,9.9996,2.8929,4.3263,82.9413
Burkina Faso,2010,Male,23.391,12.878,10.7249,3.4709,2.4533,93.2416
Burkina Faso,2010,Female,11.3284,6.9168,10.6038,2.8253,4.6783,94.2351
Burkina Faso,2005,Both sexes,9.1791,5.241,6.2371,4.5764,3.1563,64.3299
Burkina Faso,2005,Male,9.7132,5.5541,9.1851,2.9915,3.335,70.9942
Burkina Faso,2005,Female,8.3098,10.9767,5.8155,4.3672,4.3044,62.7347
Burkina Faso,2000,Both sexes,9.6055,12.4349,3.5481,4.2054,1.8356,79.3933
Burkina Faso,2000,Male,19.6111,3.5426,9.3141,2.642,2.0942,84.6337
Burkina Faso,2000,Female,9.2102,6.1932,3.0884,1.9203,4.5768,57.7061
Burundi,2020,Both sexes,13.4226,13.6272,6.6826,2.6243,4.5543,72.8759
Burundi,2020,Male,22.3629,12.2937,5.9644,4.3049,4.8942,95.1887
Burundi,2020,Female,8.3956,14.788,9.2404,1.9105,4.5583,84.2504
Burundi,2015,Both sexes,21.846,11.5595,9.8962,3.0977,1.0732,100.6142
Burundi,2015,Male,12.7915,6.5047,5.7369,4.2244,4.2068,92.1053
Burundi,2015,Female,10.0088,9.2689,10.3046,2.4139,2.3443,62.7134
Burundi,2010,Both sexes,19.8445,10.2542,5.6453,3.5688,4.9586,74.5827
Burundi,2010,Male,18.692,2.0984,7.0169,1.9825,2.6253,63.7258
Burundi,2010,Female,22.917,8.623,9.5432,1.4371,2.9923,86.3341
Burundi,2005,Both sexes,20.4962,10.9305,9.2363,4.1775,2.884,75.6738
Burundi,2005,Male,21.6592,3.3425,11.8863,1.3959,1.9478,82.0302
Burundi,2005,Female,12.7946,11.9288,5.0264,2.0855,0.8376,71.5843
Burundi,2000,Both sexes,11.0165,9.1728,8.9609,4.4204,4.5304,61.7995
Burundi,2000,Male,20.7605,14.3311,8.4871,2.3859,4.112,100.0312
Burundi,2000,Female,21.7162,1.5939,11.2359,4.8922,1.1279,90.0617
Cabo Verde,2020,Both sexes,14.9051,0.3388,1.7818,1.9655,0.7991,26.1783
Cabo Verde,2020,Male,9.1262,0.6414,4.759,0.7561,0.6633,29.7985
Cabo Verde,2020,Female,8.7202,0.3669,3.8413,0.3697,0.4682,28.3345
Cabo Verde,2015,Both sexes,12.7641,0.743,2.3733,1.4986,0.3286,24.2104
Cabo Verde,2015,Male,8.408,0.7831,3.3722,1.0667,0.8738,22.7792
Cabo Verde,2015,Female,14.3076,0.1923,2.6689,0.4713,0.7302,34.3349
Cabo Verde,2010,Both sexes,13.5841,0.5625,3.8966,1.5028,0.593,28.598
Cabo Verde,2010,Male,9.2899,0.558,5.445,0.353,0.6486,24.1586
Cabo Verde,2010,Female,12.5087,0.4324,3.8465,1.7793,0.182,25.238
Cabo Verde,2005,Both sexes,12.5454,0.9396,4.1586,0.5357,0.5265,31.6205
Cabo Verde,2005,Male,6.0312,0.8448,3.5937,0.5164,0.2743,31.1698
Cabo Verde,2005,Female,14.0255,0.7275,1.2558,0.5986,0.2875,29.1263
Cabo Verde,2000,Both sexes,10.0525,0.7429,2.1643,1.9325,0.6952,32.5133
Cabo Verde,2000,Male,13.2646,0.5155,3.46,1.4784,0.9201,37.1049
Cabo Verde,2000,Female,8.2005,0.9289,2.5512,1.6623,0.4634,26.5725
Cambodia,2020,Both sexes,23.2239,10.7243,4.6359,2.5905,1.4349,64.898
Cambodia,2020,Male,14.6164,11.2057,7.5372,2.3453,3.4194,60.7153
Cambodia,2020,Female,8.1842,13.0637,5.9053,1.9379,4.4203,81.4635
Cambodia,2015,Both sexes,23.3915,4.837,5.323,2.9226,3.8674,90.6281
Cambodia,2015,Male,9.5519,12.299,7.1759,3.2073,4.4094,70.5882
Cambodia,2015,Female,13.4283,3.7334,4.1996,3.5271,2.9145,67.2547
Cambodia,2010,Both sexes,24.1511,5.8348,11.3497,2.0285,3.8834,82.9799
Cambodia,2010,Male,24.1603,5.6985,10.8093,4.7946,1.1303,80.4949
Cambodia,2010,Female,17.7484,14.6994,9.3686,1.679,2.0672,97.7644
Cambodia,2005,Both sexes,18.7412,12.9915,3.9559,4.8626,2.253,75.6476
Cambodia,2005,Male,15.6236,10.8164,9.9829,1.0594,2.8008,85.7156
Cambodia,2005,Female,12.9846,11.1788,10.2716,2.9245,4.6808,59.6766
Cambodia,2000,Both sexes,13.5873,8.869,9.9099,2.3335,4.4343,59.7371
Cambodia,2000,Male,19.4328,14.2593,4.0257,2.7965,1.1054,67.0038
Cambodia,2000,Female,20.7904,7.9476,8.7952,3.2827,1.2776,84.2294
Cameroon,2020,Both sexes,21.4568,6.3272,10.5089,2.7424,2.1094,76.593
Cameroon,2020,Male,21.4235,3.2825,8.1962,2.6594,1.8083,84.9859
Cameroon,2020,Female,9.5505,12.0069,8.8177,3.9309,3.2665,63.2585
Cameroon,2015,Both sexes,16.4051,11.2822,7.1253,3.7435,4.5625,101.7325
Cameroon,2015,Male,8.9785,6.381,7.7584,4.3331,4.8303,74.294
Cameroon,2015,Female,17.342,1.3527,3.3094,1.9998,3.4412,82.7394
Cameroon,2010,Both sexes,15.506,12.746,8.7507,3.4381,4.2717,65.4357
Cameroon,2010,Male,23.091,1.1599,3.733,3.3408,2.8634,60.2678
Cameroon,2010,Female,13.9656,10.8518,6.9151,2.479,1.4375,72.1535
Cameroon,2005,Both sexes,9.9901,14.5836,5.6339,2.9442,2.8611,77.3652
Cameroon,2005,Male,10.4309,7.1273,7.9089,2.2551,2.9979,75.5662
Cameroon,2005,Female,20.9457,4.2896,4.2007,1.5674,3.8411,50.5431
Cameroon,2000,Both sexes,18.5097,10.8682,9.2248,1.8552,1.4895,94.0056
Cameroon,2000,Male,9.7191,12.4398,10.1551,1.4221,2.1574,84.8122
Cameroon,2000,Female,9.4298,8.65,4.4702,3.7323,2.1381,87.6507
Canada,2020,Both sexes,6.2058,0.1454,0.7608,0.3473,0.1927,9.6749
Canada,2020,Male,2.4366,0.0172,0.8638,0.4778,0.0999,7.6148
Canada,2020,Female,6.9312,0.0807,2.6928,0.3784,0.1559,13.9861
Canada,2015,Both sexes,6.2375,0.1106,1.8205,0.0734,0.1551,11.4092
Canada,2015,Male,2.4881,0.1308,1.6682,0.4479,0.0678,6.3146
Canada,2015,Female,2.509,0.0351,0.7668,0.4382,0.1229,5.9111
Canada,2010,Both sexes,7.9198,0.122,2.1239,0.2495,0.181,15.5892
Canada,2010,Male,4.2456,0.0874,2.67,0.3136,0.1055,12.2079
Canada,2010,Female,4.2239,0.0655,2.5705,0.4892,0.1901,11.5276
Canada,2005,Both sexes,6.8768,0.0284,2.0651,0.2895,0.0586,13.0585
Canada,2005,Male,7.6835,0.1311,0.6882,0.4574,0.0333,13.5532
Canada,2005,Female,7.916,0.032,0.781,0.0874,0.1805,11.0547
Canada,2000,Both sexes,6.5203,0.0534,0.6233,0.136,0.1726,9.0891
Canada,2000,Male,4.2576,0.0506,1.1437,0.2483,0.1987,7.4327
Canada,2000,Female,2.501,0.132,0.8392,0.3131,0.1423,6.8808
Central African Republic,2020,Both sexes,21.2115,10.4178,5.3404,4.2649,4.7151,103.9457
Central African Republic,2020,Male,17.4929,12.1535,6.4655,4.953,4.2213,82.1746
Central African Republic,2020,Female,15.2118,4.5066,11.4868,2.5554,4.2999,88.842
Central African Republic,2015,Both sexes,23.408,9.7482,8.4934,1.1897,3.0611,97.5181
Central African Republic,2015,Male,9.8904,9.0044,10.5148,4.2047,2.2206,64.8409
Central African Republic,2015,Female,16.3746,12.6596,9.3932,3.4175,4.7055,79.4461
Central African Republic,2010,Both sexes,8.193,13.6852,4.0125,1.7942,2.4445,50.4786
Central African Republic,2010,Male,15.9672,1.1702,9.6233,2.9793,2.9247,78.9161
Central African Republic,2010,Female,8.9572,10.4363,5.4759,3.9692,2.5075,90.3701
Central African Republic,2005,Both sexes,10.0199,1.7257,8.752,4.0816,3.0417,55.7631
Central African Republic,2005,Male,9.9979,8.684,6.0687,2.9985,2.6173,78.9581
Central African Republic,2005,Female,19.0366,5.0269,11.9791,2.2209,0.7159,79.3006
Central African Republic,2000,Both sexes,20.6828,5.2949,5.372,4.895,4.4692,62.5615
Central African Republic,2000,Male,17.9173,5.9414,5.5122,3.6535,2.4998,88.4999
Central African Republic,2000,Female,24.3569,9.6981,11.3761,2.633,3.1502,76.2053
Chad,2020,Both sexes,14.3728,5.6767,3.2218,2.1219,1.1263,54.2818
Chad,2020,Male,12.8571,11.2578,9.2702,3.9244,0.5152,72.3361
Chad,2020,Female,22.7662,6.6634,9.5279,1.9687,1.6038,81.6275
Chad,2015,Both sexes,11.8011,1.9569,10.5274,1.6868,3.6706,82.5318
Chad,2015,Male,24.3748,11.9726,11.77,3.1193,0.9464,87.388
Chad,2015,Female,8.2066,5.0006,11.7804,2.1599,4.59,68.2259
Chad,2010,Both sexes,24.4879,7.0587,3.5875,3.5156,1.4676,60.1877
Chad,2010,Male,8.7337,10.5962,10.3966,1.4718,1.4207,88.5963
Chad,2010,Female,23.1494,5.6544,8.8168,3.6198,1.3168,71.5933
Chad,2005,Both sexes,16.9709,1.7922,8.8261,2.1332,0.5629,64.1989
Chad,2005,Male,24.8804,6.2349,4.1551,1.001,3.9731,89.8965
Chad,2005,Female,9.2545,14.2223,8.8517,1.5077,4.4377,67.2304
Chad,2000,Both sexes,17.4155,9.9843,11.8423,4.7345,3.2637,71.4545
Chad,2000,Male,24.4781,10.4007,11.2064,4.4694,1.3469,91.6918
Chad,2000,Female,16.8927,9.852,6.9522,1.9344,1.7838,77.1848
Chile,2020,Both sexes,11.294,0.2791,1.1997,1.6232,0.5283,21.5333
Chile,2020,Male,11.9575,0.4765,2.8115,1.3346,0.9589,35.5072
Chile,2020,Female,9.5454,0.7758,5.132,1.9505,0.3226,24.0548
Chile,2015,Both sexes,11.2756,0.1912,4.5075,0.9351,0.7585,36.6563
Chile,2015,Male,10.8431,0.3501,3.2967,1.4585,0.4955,35.5932
Chile,2015,Female,14.0116,0.3487,1.2755,0.408,0.3681,35.1158
Chile,2010,Both sexes,5.4545,0.4888,3.1345,0.9736,0.5103,28.4146
Chile,2010,Male,7.8096,0.9823,3.3451,1.9385,0.1641,30.4363
Chile,2010,Female,14.5041,0.1608,5.6428,1.2163,0.8188,39.3172
Chile,2005,Both sexes,13.9026,0.5668,4.2054,0.7894,0.319,29.5412
Chile,2005,Male,9.5566,0.2614,2.5583,0.5045,0.7529,20.1978
Chile,2005,Female,11.2013,0.9736,3.6266,1.496,0.1615,28.2215
Chile,2000,Both sexes,7.7738,0.202,1.3303,1.3963,0.9596,18.6785
Chile,2000,Male,6.8812,0.4632,5.8628,0.9357,0.2737,31.6094
Chile,2000,Female,9.637,0.7641,2.8003,1.9166,0.8945,21.7338
China,2020,Both sexes,8.5335,0.7341,3.3893,0.3377,0.8285,33.7844
China,2020,Male,10.8366,0.4805,2.7764,0.8163,0.9711,27.4971
China,2020,Female,5.7773,0.4119,4.4126,1.8658,0.5301,32.8542
China,2015,Both sexes,14.7439,0.4579,4.3112,0.8456,0.7547,36.1189
China,2015,Male,14.8621,0.3378,4.5766,0.7288,0.4336,40.2273
China,2015,Female,11.9816,0.2848,2.3407,1.2082,0.2659,29.5818
China,2010,Both sexes,10.361,0.5347,2.5783,1.7005,0.4988,30.6718
China,2010,Male,8.0953,0.3417,1.6263,0.4753,0.2492,29.0855
China,2010,Female,13.138,0.3587,4.2775,1.9031,0.9838,29.6196
China,2005,Both sexes,11.8473,0.6911,1.199,1.6516,0.1866,23.0076
China,2005,Male,6.6262,0.9717,3.9884,0.6081,0.6303,31.7968
China,2005,Female,14.1093,0.6433,5.3485,1.5104,0.6638,34.7568
China,2000,Both sexes,13.2254,0.1693,5.4542,0.9544,0.5843,25.9885
China,2000,Male,14.498,0.168,3.2452,0.9839,0.696,28.8794
China,2000,Female,12.2572,0.9563,3.2965,1.6316,0.2046,27.6929
Colombia,2020,Both sexes,11.1342,0.3676,1.3848,1.9367,0.5995,22.3038
Colombia,2020,Male,9.1824,0.1829,4.3538,0.5153,0.3585,33.7384
Colombia,2020,Female,14.3273,0.6391,5.1063,1.0151,0.9462,30.0069
Colombia,2015,Both sexes,13.6606,0.6613,2.2233,1.1176,0.7859,31.4271
Colombia,2015,Male,5.4522,0.6837,3.1065,0.9397,0.9753,16.931
Colombia,2015,Female,5.2637,0.3407,5.1942,0.9174,0.1338,26.923
Colombia,2010,Both sexes,8.7646,0.1136,5.3856,0.3889,0.3566,34.0754
Colombia,2010,Male,13.1055,0.9685,2.2159,1.4654,0.2759,31.0049
Colombia,2010,Female,14.8728,0.3258,3.7529,1.0416,0.11,34.7129
Colombia,2005,Both sexes,6.5042,0.7084,1.9625,0.6311,0.3181,27.772
Colombia,2005,Male,10.9413,0.736,1.5094,1.6873,0.7109,31.4325
Colombia,2005,Female,8.8089,0.649,5.5556,1.6644,0.308,24.9801
Colombia,2000,Both sexes,14.6991,0.3816,5.1025,1.1269,0.5581,27.4604
Colombia,2000,Male,13.4212,0.344,4.8002,0.8074,0.899,39.9591
Colombia,2000,Female,13.3833,0.6379,1.2438,1.3848,0.7244,30.7824
Comoros,2020,Both sexes,9.6869,0.8795,5.2186,0.7899,0.4552,33.6864
Comoros,2020,Male,9.1482,0.9521,3.1902,0.7012,0.4352,25.7644
Comoros,2020,Female,7.7341,0.1953,2.712,1.5419,0.5102,23.4443
Comoros,2015,Both sexes,5.5638,0.2393,3.7324,0.3686,0.2593,17.9435
Comoros,2015,Male,13.6472,0.9503,1.4568,0.4611,0.6706,35.0262
Comoros,2015,Female,13.129,0.7629,4.7832,0.3115,0.4277,36.8536
Comoros,2010,Both sexes,14.9972,0.8947,3.9122,0.56,0.8671,27.8187
Comoros,2010,Male,14.9664,0.2824,1.933,0.4173,0.7809,30.4889
Comoros,2010,Female,10.5543,0.6288,1.9412,1.9929,0.6495,30.1339
Comoros,2005,Both sexes,12.6899,0.731,1.9212,0.791,0.4278,35.4035
Comoros,2005,Male,14.4477,0.7121,1.285,0.5538,0.2889,27.1918
Comoros,2005,Female,13.4965,0.4673,3.939,0.7097,0.7985,32.4275
Comoros,2000,Both sexes,7.4735,0.1139,5.2017,1.8914,0.5378,26.3284
Comoros,2000,Male,9.5054,0.6246,1.0875,1.1843,0.3023,20.7839
Comoros,2000,Female,6.2916,0.3278,1.245,0.9202,0.2757,20.7803
Congo,2020,Both sexes,24.2189,7.3036,8.1549,4.4936,1.2443,63.3863
Congo,2020,Male,18.305,14.4061,10.3755,2.58,3.9972,104.3958
Congo,2020,Female,11.8869,6.5865,5.9407,2.34,1.5304,80.2359
Congo,2015,Both sexes,19.4189,12.7572,6.1465,1.8291,2.8699,75.4299
Congo,2015,Male,18.5082,3.6396,8.3671,2.5112,2.532,69.6856
Congo,2015,Female,14.0888,10.4144,5.4679,2.2667,3.1082,73.1996
Congo,2010,Both sexes,9.9305,14.6781,3.2395,3.7092,4.4472,86.3726
Congo,2010,Male,19.4167,2.4265,9.6171,2.1583,4.4049,97.3949
Congo,2010,Female,16.8452,1.1165,8.6308,3.3088,2.5298,54.8669
Congo,2005,Both sexes,21.1294,7.0702,8.2268,1.2636,0.5691,92.6517
Congo,2005,Male,16.8428,2.2968,9.6752,1.7652,2.419,58.7531
Congo,2005,Female,22.4871,11.4774,9.0771,2.6296,3.2279,103.6447
Congo,2000,Both sexes,17.3824,13.8037,4.8529,4.7478,3.0099,66.7061
Congo,2000,Male,17.5359,7.0763,6.1723,2.509,3.431,76.6729
Congo,2000,Female,22.9031,4.622,4.135,3.6563,1.1933,83.6613
Costa Rica,2020,Both sexes,9.0348,0.491,1.6493,0.7336,0.6819,28.3538
Costa Rica,2020,Male,6.3402,0.7511,4.381,0.516,0.2644,25.4608
Costa Rica,2020,Female,5.2878,0.1081,5.293,0.3995,0.7755,31.7908
Costa Rica,2015,Both sexes,12.5514,0.6305,5.8137,0.8192,0.4052,34.7484
Costa Rica,2015,Male,11.2031,0.652,4.1417,0.568,0.7389,34.5024
Costa Rica,2015,Female,12.0408,0.6739,1.9205,0.5958,0.1431,23.7045
Costa Rica,2010,Both sexes,7.1296,0.3178,1.5283,1.5933,0.4671,17.5209
Costa Rica,2010,Male,6.3637,0.7426,5.0643,0.3269,0.7345,28.6618
Costa Rica,2010,Female,5.1454,0.1823,3.8938,1.2483,0.3042,24.0273
Costa Rica,2005,Both sexes,8.5059,0.2793,4.0914,0.9451,0.8158,22.5217
Costa Rica,2005,Male,10.8992,0.8897,4.9073,1.1611,0.6677,26.0453
Costa Rica,2005,Female,8.9224,0.7649,4.5164,1.2568,0.6288,35.0802
Costa Rica,2000,Both sexes,9.3747,0.1124,5.1723,0.8327,0.4182,21.3356
Costa Rica,2000,Male,14.0416,0.3235,1.2811,0.8017,0.5342,27.4454
Costa Rica,2000,Female,8.4826,0.293,4.7376,1.5468,0.6376,20.7995
Côte d’Ivoire,2020,Both sexes,10.1399,0.3437,5.2543,1.7812,0.5252,27.3282
Côte d’Ivoire,2020,Male,12.8365,0.3228,2.4307,0.6274,0.7285,34.451
Côte d’Ivoire,2020,Female,8.9654,0.1563,4.2022,0.466,0.4903,23.3151
Côte d’Ivoire,2015,Both sexes,11.2209,0.513,2.5708,1.8263,0.282,25.8693
Côte d’Ivoire,2015,Male,13.6236,0.7595,5.7899,0.8948,0.2925,32.0051
Côte d’Ivoire,2015,Female,14.4952,0.6461,1.1671,1.2372,0.1052,33.3326
Côte d’Ivoire,2010,Both sexes,6.4707,0.7056,3.899,0.9112,0.3709,20.6346
Côte d’Ivoire,2010,Male,14.2659,0.173,1.8325,0.5139,0.774,29.4165
Côte d’Ivoire,2010,Female,9.9212,0.9563,4.5611,1.3019,0.8147,22.9791
Côte d’Ivoire,2005,Both sexes,7.5824,0.8546,1.8795,1.1927,0.2822,22.973
Côte d’Ivoire,2005,Male,9.5914,0.8246,2.1769,0.6451,0.9631,20.0826
Côte d’Ivoire,2005,Female,14.8003,0.8407,3.4719,1.0682,0.5522,30.5917
Côte d’Ivoire,2000,Both sexes,9.9262,0.9394,5.5742,1.6548,0.9253,25.5397
Côte d’Ivoire,2000,Male,8.2875,0.5898,2.0586,1.3037,0.7361,32.5866
Côte d’Ivoire,2000,Female,11.334,0.2803,1.7212,0.4648,0.7502,19.777
Croatia,2020,Both sexes,3.4409,0.0963,2.3974,0.2966,0.0353,9.6808
Croatia,2020,Male,2.4552,0.114,1.7515,0.3662,0.0596,6.0613
Croatia,2020,Female,2.7733,0.1133,2.7795,0.4067,0.0216,8.6018
Croatia,2015,Both sexes,2.7683,0.083,0.8665,0.3331,0.1489,8.3696
Croatia,2015,Male,2.9114,0.0196,2.1148,0.1187,0.082,7.3261
Croatia,2015,Female,2.833,0.062,1.0822,0.3696,0.1616,8.8968
Croatia,2010,Both sexes,5.8452,0.1389,0.8919,0.3548,0.081,10.1672
Croatia,2010,Male,3.0913,0.0918,2.2086,0.061,0.1675,7.2069
Croatia,2010,Female,4.074,0.0854,1.9842,0.2353,0.0435,8.3608
Croatia,2005,Both sexes,7.3807,0.0476,2.3871,0.1998,0.0512,12.8687
Croatia,2005,Male,4.8438,0.0616,1.2737,0.3512,0.0814,11.0982
Croatia,2005,Female,6.0053,0.1353,1.6199,0.1473,0.0935,9.5422
Croatia,2000,Both sexes,3.0339,0.1033,1.5137,0.3159,0.0828,6.8314
Croatia,2000,Male,3.1537,0.1202,2.9602,0.4609,0.1575,9.9022
Croatia,2000,Female,2.2452,0.0736,1.2306,0.409,0.0375,8.219
Cuba,2020,Both sexes,6.6894,0.6672,2.4741,1.8665,0.4161,28.9001
Cuba,2020,Male,7.7859,0.3235,2.7727,1.9635,0.8535,28.7423
Cuba,2020,Female,6.7701,0.7349,3.823,0.3181,0.1601,19.2971
Cuba,2015,Both sexes,5.887,0.4848,2.2616,1.3587,0.9481,25.5282
Cuba,2015,Male,6.2064,0.4983,5.5764,1.0018,0.9877,31.2945
Cuba,2015,Female,9.6078,0.6844,2.3284,1.7618,0.1797,28.3968
Cuba,2010,Both sexes,7.0633,0.9427,5.4791,0.7281,0.3621,28.6649
Cuba,2010,Male,8.6427,0.1576,1.5174,1.9678,0.4352,31.1034
Cuba,2010,Female,10.0342,0.8423,4.2828,1.3433,0.7988,22.9518
Cuba,2005,Both sexes,11.9039,0.3631,5.5349,1.649,0.6363,26.6738
Cuba,2005,Male,5.3931,0.4995,1.8437,0.4455,0.6799,26.3524
Cuba,2005,Female,12.9941,0.1197,5.8416,0.6119,0.7818,30.1331
Cuba,2000,Both sexes,11.279,0.3709,3.2644,1.5893,0.2062,30.4402
Cuba,2000,Male,5.8176,0.5524,5.7286,0.3374,0.8499,23.7227
Cuba,2000,Female,13.7358,0.1506,4.3841,1.6887,0.7351,30.8956
Cyprus,2020,Both sexes,7.5252,0.0788,1.254,0.0563,0.1239,12.9533
Cyprus,2020,Male,2.3665,0.1398,0.9708,0.3457,0.1802,6.0962
Cyprus,2020,Female,3.6613,0.0248,1.2593,0.2143,0.1461,8.3615
Cyprus,2015,Both sexes,6.8372,0.117,0.7325,0.3252,0.0563,12.286
Cyprus,2015,Male,6.4896,0.0674,0.8597,0.3632,0.0974,12.8033
Cyprus,2015,Female,3.1071,0.1017,0.7617,0.2041,0.1089,5.4581
Cyprus,2010,Both sexes,3.2561,0.0464,1.5574,0.0986,0.0299,7.8396
Cyprus,2010,Male,4.2228,0.0323,2.4889,0.0813,0.1918,10.2742
Cyprus,2010,Female,4.9071,0.0325,0.8535,0.315,0.0431,7.8986
Cyprus,2005,Both sexes,5.7095,0.0199,0.8258,0.2843,0.1455,10.3898
Cyprus,2005,Male,4.2135,0.036,2.1086,0.384,0.1111,10.549
Cyprus,2005,Female,4.7752,0.103,0.993,0.2794,0.0246,10.6421
Cyprus,2000,Both sexes,6.4848,0.1334,0.744,0.2401,0.1865,12.3341
Cyprus,2000,Male,2.2201,0.124,0.9171,0.2291,0.1733,7.7432
Cyprus,2000,Female,3.5146,0.1059,2.8093,0.0619,0.1144,9.3118
Czechia,2020,Both sexes,6.2801,0.0255,2.5537,0.201,0.0612,12.6316
Czechia,2020,Male,7.3712,0.0505,1.3852,0.4892,0.0419,12.5707
Czechia,2020,Female,5.0701,0.0534,2.1396,0.4431,0.0854,8.9334
Czechia,2015,Both sexes,5.1927,0.045,1.8432,0.1982,0.066,8.7807
Czechia,2015,Male,2.643,0.0821,2.1928,0.3145,0.1112,9.84
Czechia,2015,Female,4.6845,0.085,2.2067,0.4313,0.194,10.1932
Czechia,2010,Both sexes,5.1957,0.06,2.0718,0.2486,0.1235,10.4715
Czechia,2010,Male,3.4548,0.0595,1.1653,0.0581,0.1802,8.1507
Czechia,2010,Female,3.6155,0.126,0.5975,0.0835,0.1372,6.5066
Czechia,2005,Both sexes,4.2637,0.1205,1.6389,0.2797,0.1055,10.1625
Czechia,2005,Male,2.1204,0.0531,2.7274,0.4862,0.1738,8.8113
Czechia,2005,Female,3.9325,0.1379,1.9237,0.3619,0.1048,7.6619
Czechia,2000,Both sexes,3.2687,0.1434,2.581,0.0819,0.1764,10.1443
Czechia,2000,Male,3.965,0.0557,2.9791,0.1352,0.0725,10.3861
Czechia,2000,Female,2.7186,0.0596,0.909,0.3971,0.0432,7.2611
Democratic People's Republic of Korea,2020,Both sexes,13.9053,0.5551,4.4589,1.7304,0.8698,41.4209
Democratic People's Republic of Korea,2020,Male,10.9359,0.947,4.3715,1.3501,0.6287,26.3267
Democratic People's Republic of Korea,2020,Female,11.791,0.8887,5.8998,1.3955,0.9002,30.7186
Democratic People's Republic of Korea,2015,Both sexes,12.8917,0.1923,5.928,0.3482,0.944,35.5058
Democratic People's Republic of Korea,2015,Male,9.9844,0.4535,4.4334,1.7085,0.1483,25.6554
Democratic People's Republic of Korea,2015,Female,5.8692,0.598,2.2181,1.6401,0.5509,30.3505
Democratic People's Republic of Korea,2010,Both sexes,10.3711,0.5528,4.9928,0.7404,0.4375,34.3508
Democratic People's Republic of Korea,2010,Male,10.8684,0.2745,1.5351,1.5048,0.6633,24.2849
Democratic People's Republic of Korea,2010,Female,12.4544,0.8729,4.9035,0.6653,0.8142,39.0633
